t(ns),H(A/m),E1(V/m),E2(V/m)
74966.000000000000000000,0.013257577022269479,3.296943767866583386,0.510071404428302344
74966.020000000004074536,0.005681818769186396,-1.069868768292873806,-3.516774518177811615
74966.040000000008149073,-0.001893939483896688,-0.196506261060982013,-3.516774518177811615
74966.059999999997671694,0.028409093528435646,4.170306275098473847,-3.516774518177811615
74966.080000000001746230,0.005681818769186396,-1.069868768292873806,-4.859056492379835390
74966.100000000005820766,-0.001893939483896688,2.423581260634692036,-0.832210569773735642
74966.120000000009895302,0.017045456148811020,2.423581260634692036,-4.859056492379835390
74966.140000000013969839,-0.001893939483896688,0.676856246170909337,-0.832210569773735642
74966.160000000018044375,0.009469697895727937,4.170306275098473847,1.852353378630326119
74966.180000000007566996,0.009469697895727937,1.550218753402799798,-3.516774518177811615
74966.200000000011641532,-0.001893939483896688,0.676856246170909337,-2.174492543975773629
74966.220000000015716068,0.009469697895727937,0.676856246170909337,-2.174492543975773629
74966.240000000019790605,-0.001893939483896688,0.676856246170909337,-0.832210569773735642
74966.260000000023865141,0.001893939642644854,3.296943767866583386,-4.859056492379835390
74966.280000000013387762,0.001893939642644854,3.296943767866583386,-4.859056492379835390
74966.300000000017462298,0.001893939642644854,1.550218753402799798,0.510071404428302344
74966.320000000021536835,-0.009469697736979771,1.550218753402799798,1.852353378630326119
74966.340000000025611371,0.013257577022269479,2.423581260634692036,-3.516774518177811615
74966.360000000000582077,0.009469697895727937,-0.196506261060982013,-2.174492543975773629
74966.380000000004656613,-0.013257576863521314,0.676856246170909337,0.510071404428302344
74966.399999999994179234,0.009469697895727937,0.676856246170909337,-3.516774518177811615
74966.419999999998253770,0.009469697895727937,3.296943767866583386,-3.516774518177811615
74966.440000000002328306,-0.001893939483896688,4.170306275098473847,-6.201338466581873377
74966.460000000006402843,0.001893939642644854,0.676856246170909337,-4.859056492379835390
74966.480000000010477379,0.005681818769186396,2.423581260634692036,-6.201338466581873377
74966.500000000014551915,0.001893939642644854,3.296943767866583386,1.852353378630326119
74966.520000000004074536,0.020833335275352562,-0.196506261060982013,-2.174492543975773629
74966.540000000008149073,0.009469697895727937,1.550218753402799798,-8.885902414985949349
74966.560000000012223609,-0.005681818610438229,4.170306275098473847,-2.174492543975773629
74966.580000000016298145,0.013257577022269479,3.296943767866583386,-6.201338466581873377
74966.600000000020372681,0.017045456148811020,1.550218753402799798,-3.516774518177811615
74966.620000000009895302,0.009469697895727937,0.676856246170909337,-3.516774518177811615
74966.640000000013969839,0.017045456148811020,0.676856246170909337,-4.859056492379835390
74966.660000000018044375,0.020833335275352562,1.550218753402799798,0.510071404428302344
74966.680000000022118911,0.013257577022269479,4.170306275098473847,0.510071404428302344
74966.700000000026193447,0.013257577022269479,3.296943767866583386,-2.174492543975773629
74966.720000000030267984,0.001893939642644854,2.423581260634692036,0.510071404428302344
74966.740000000019790605,0.001893939642644854,1.550218753402799798,0.510071404428302344
74966.759999999994761311,0.005681818769186396,3.296943767866583386,0.510071404428302344
74966.779999999998835847,0.009469697895727937,3.296943767866583386,0.510071404428302344
74966.800000000002910383,0.009469697895727937,3.296943767866583386,-4.859056492379835390
74966.820000000006984919,0.028409093528435646,0.676856246170909337,-6.201338466581873377
74966.840000000011059456,0.009469697895727937,-0.196506261060982013,-2.174492543975773629
74966.860000000000582077,-0.001893939483896688,2.423581260634692036,-0.832210569773735642
74966.880000000004656613,0.005681818769186396,2.423581260634692036,0.510071404428302344
74966.900000000008731149,-0.001893939483896688,3.296943767866583386,-2.174492543975773629
74966.920000000012805685,0.017045456148811020,2.423581260634692036,3.194635352832364106
74966.940000000016880222,0.009469697895727937,2.423581260634692036,0.510071404428302344
74966.960000000006402843,0.028409093528435646,3.296943767866583386,-2.174492543975773629
74966.980000000010477379,0.028409093528435646,1.550218753402799798,-0.832210569773735642
74967.000000000014551915,0.001893939642644854,0.676856246170909337,-2.174492543975773629
74967.020000000018626451,0.020833335275352562,3.296943767866583386,-0.832210569773735642
74967.040000000022700988,0.009469697895727937,-1.069868768292873806,-6.201338466581873377
74967.060000000026775524,-0.001893939483896688,2.423581260634692036,-2.174492543975773629
74967.080000000016298145,0.013257577022269479,4.170306275098473847,-3.516774518177811615
74967.100000000020372681,0.001893939642644854,-1.069868768292873806,-4.859056492379835390
74967.120000000024447218,0.005681818769186396,3.296943767866583386,-0.832210569773735642
74967.139999999999417923,0.017045456148811020,2.423581260634692036,-7.543620440783911363
74967.160000000003492460,-0.009469697736979771,2.423581260634692036,-8.885902414985949349
74967.180000000007566996,-0.005681818610438229,1.550218753402799798,-8.885902414985949349
74967.199999999997089617,0.005681818769186396,3.296943767866583386,-11.570466363390011111
74967.220000000001164153,0.001893939642644854,1.550218753402799798,-10.228184389187987335
74967.240000000005238689,0.017045456148811020,0.676856246170909337,-6.201338466581873377
